Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
61978.84805,7.912276047,8.437966416,5.37,56957.18775,169.6717107,"017 Bowers Field
Williamsstad, OK 15934-8122"
54299.96882,6.635899749,6.851535828,2.49,39512.66371,81.95980078,"05946 Wong Spur
Susanshire, NY 67746-2473"
71424.40601,5.59893322,8.522538378,3.49,37242.56159,158.4213957,"9297 Cole Highway
Patrickhaven, DC 02945-8988"
57353.15436,8.07544792,5.678555483,4.44,16906.42172,79.8892515,"88404 William Cape Apt. 249
Dawsonhaven, MA 21219-3496"
44731.1098,4.188658329,8.942797164,5.12,39633.47304,60.19730017,"4896 Jennifer River Apt. 180
Shafferberg, MN 77619-4214"
76175.49393,4.524140652,9.524973612,4.28,30760.99496,145.6486293,"82014 Stanton Gardens Suite 664
Lake Dawnborough, DC 86197-4191"
66574.70999,5.550264729,6.844150153,2.17,69575.44946,170.2406039,"551 Macdonald Viaduct
West Stephanie, TN 55360"
91731.15438,5.184810712,7.94387972,6.3,33102.09542,156.6471008,"860 Thompson Skyway Suite 901
Kimshire, AR 37353-5106"
75487.0326,6.453931678,7.737095684,4.02,41105.39063,159.2210176,"5036 Peterson Throughway
East Megan, GA 08456-4696"
58088.43813,6.017831001,5.790005274,4.21,51925.41161,93.76283467,"Unit 5584 Box 2763
DPO AE 40544"
76319.2186,6.873130198,6.294054951,3.45,48026.30837,155.8547578,"09437 Carolyn Mountain
Knappview, CA 70608-7504"
60575.16244,5.907565592,6.964616002,2.29,32158.9679,115.6329274,"5052 Chloe Lights Apt. 374
North Scott, IA 81431"
69607.13367,7.077680826,7.833081192,3.35,34609.04022,151.4349692,"8781 Robert Lakes Suite 880
East Wendy, ID 51813"
67056.84048,5.222168522,7.163517523,5.25,25134.68148,103.9107326,"3440 Cannon Lakes
Port Melaniehaven, WA 60324-0399"
60640.93188,5.165921529,5.355113624,2.32,43119.54066,80.90896719,"0956 Isabella Lodge
East Valeriefurt, CO 64441"
69031.90888,5.779976246,5.501755138,3.23,15660.40301,67.55363915,"36736 Kristi Radial
Port Carl, ID 35292-9269"
80356.20939,4.660417824,9.710216896,5.02,16215.41728,137.3589804,"10492 Reed Track
North Ericstad, IA 78774-8363"
60081.17662,6.768523696,8.204552838,4.3,60195.74627,169.0091019,"Unit 6269 Box 9041
DPO AE 13073"
61881.47931,6.519463053,7.114083652,5.38,35597.37289,125.3370149,"1486 Elizabeth Plains Apt. 235
New Cynthia, MD 73729-5878"
59590.96529,6.891731041,5.736029404,2.03,24153.88252,77.40735619,"239 Anna Locks Suite 853
Lisaland, GA 31515-2260"
89831.31929,5.20196372,7.719652764,6.37,45335.36028,174.1959834,"77610 Evan Field Apt. 712
West Shannonland, WI 30751"
72175.2835,7.421738946,6.828247305,2.09,50305.79541,170.5762788,"11385 Thomas Ford
New Karinaton, HI 01691-9923"
67589.04884,6.21484263,6.060884656,2.34,33203.38392,107.1109917,"385 Barnes Lock Suite 561
Lake Kellytown, NJ 74310"
77300.03144,5.260974726,6.936548024,4.49,29499.04095,111.8047991,"039 Chan Meadows
South Amandahaven, TN 78068"
65382.88832,5.39681918,7.648386114,6.08,41723.05474,116.5253033,"945 Schneider Villages Apt. 519
West Brittneyburgh, ID 36371-1622"
71145.2127,6.152109975,6.765832563,2.31,35642.53034,128.091019,"15288 Steven Extensions Suite 209
Zacharybury, KS 87707-6205"
61053.038,5.787890692,5.687062576,2.02,40675.77383,84.11228824,"8559 Cooper Cove Suite 935
Katherinemouth, NE 81147-6595"
65125.94787,5.928483443,7.057757992,4.19,37642.78527,122.8810745,"90043 White Lane Apt. 673
Williamburgh, DE 67265"
51949.2957,6.209803037,8.051118256,5.28,35336.06305,108.6072071,"40094 Yates Lodge Suite 008
Fergusonborough, LA 87592-4342"
75897.98884,5.316933287,6.768229399,3.33,34162.67061,120.4372295,"17853 Michael Motorway
Danielfurt, MH 28095"
71468.3505,6.158043453,6.361238405,3.35,43269.03337,134.500412,"48466 Brown Port Apt. 116
South Chelseatown, CO 28752"
53287.99207,5.755609227,7.162322376,3.32,45152.01427,111.6902345,"0205 Rose Crescent
East Ritaside, MD 10967"
61503.0406,5.13081313,7.015317326,3.12,37650.86971,82.24317303,"18941 Ray Ports
East Nicoleland, OR 67363"
68896.04856,6.38632518,8.365074594,4.47,28394.60978,136.0623694,"1515 Watson Fort
Christopherberg, MP 90562"
91159.41833,6.536045428,7.373850919,3.01,54861.0911,229.8379487,"170 Smith Wall
South Christopherhaven, AZ 87521"
63375.34848,6.67234006,7.883780977,3.41,45633.19224,140.0498268,"064 Kaufman River
Danielburgh, CO 09090"
59695.57147,5.44538285,6.032795265,2.04,20702.80267,56.68487321,"295 Angela Harbors
East Patriciaburgh, GA 95388"
63183.88974,5.570561937,7.541807496,5.08,58691.20066,136.7586278,"950 Luis Avenue Suite 364
West Nicole, OR 03658-3559"
61177.80813,6.998928282,7.088385883,5.13,26396.29111,111.337352,"27945 Clark Tunnel
Kleinmouth, NV 19751-3095"
58642.31122,5.209923093,6.275371125,3.42,35131.57815,72.19745515,"6163 Michael Orchard
Gallagherborough, GA 48395"
53112.27806,5.138651815,6.325363471,4.25,40367.38387,68.55039903,"4158 Drew Plains Apt. 975
Ericaview, MP 60784"
40366.61629,4.902939589,7.6171181,5.07,16349.36539,15.20718747,"503 Howard Pass Apt. 427
Fernandezborough, GA 02514"
62207.47581,7.297532823,7.002864274,5.38,34317.53831,128.0431574,"2084 Carter Highway Suite 935
New Stevenmouth, DE 67121"
57477.95076,5.405444821,7.207172822,6.35,23649.96887,56.87031838,"2105 Lauren Radial
Lake Michellestad, FL 92096-6812"
55630.48896,6.283122836,8.933119985,6,38943.09599,120.0764844,"3407 Preston Pine
East Mark, NY 86626-3319"
72399.30556,6.740676312,7.552269769,6.15,41662.00007,160.7161637,"719 Raymond Route
West Diane, ME 60200-7803"
89868.89193,4.504274579,7.234479887,5.45,30101.72457,142.1715415,"310 Paul Mill Suite 863
Pamelaland, AS 20202-1133"
59801.49103,4.210462758,4.954387464,2.03,33534.9264,31.11112006,"47705 Bethany Forge Suite 965
North Heatherhaven, ND 10371"
61957.1543,7.841080502,7.472966963,4.19,38448.49148,133.8044383,"791 Noble Port
Michaelland, OK 69198"
71123.43282,6.685810937,6.16923837,3.43,44020.1441,141.7870983,"143 Thomas Rapid Apt. 929
West Laurieport, ND 69617"
55202.70547,4.375933244,8.259044318,3.4,28424.95165,79.6389438,"690 Lozano Inlet
Michelleville, AL 07048-6472"
79298.12201,7.188208135,5.336841156,3.44,15753.26664,131.0207133,"3591 Pham Spring Suite 077
Lisaport, CT 43572"
65070.56701,7.143558507,5.579766055,4.3,24852.56515,99.48977278,"Unit 9227 Box 8732
DPO AE 73770"
68494.98255,7.230364893,7.265462684,5.46,13998.57121,120.2987829,"530 Johnson Circles
Cathyborough, MN 30306"
55702.20538,5.551957132,5.648555397,3.08,40087.79561,76.87519005,"029 Patricia Bridge Apt. 540
Tranmouth, MP 59378-9231"
57233.60849,7.893834161,6.036621215,2.27,37374.91924,121.1655305,"880 Julie Union Suite 360
Sarahchester, LA 70074-3596"
85313.88545,6.033157792,6.633757595,4.21,23974.43557,154.0418222,"85227 Kevin Stream Suite 299
Lake Todd, WV 65286"
60224.65171,4.675940133,5.428846667,3.23,42182.86211,71.22284243,"97544 Williams Unions Suite 893
South Harry, ME 21119"
73873.81919,6.789870886,6.630909086,3.17,33336.32735,152.5533407,"844 Hanson Points
East Lisa, ME 83883"
63149.48523,7.156294433,5.518835024,2.04,37578.84687,103.4218402,"171 Rocha Via
Cassandrafort, RI 90064-6234"
58593.79404,4.662980906,6.333616932,2.04,39287.5279,87.41036606,"2758 Joshua Mission
Lake Chelsea, AS 18304-4644"
73839.87242,6.446181952,8.274063584,4.19,47602.51021,191.2825285,"75441 Ritter Corners
North Roberttown, UT 52401-4300"
75984.83111,6.725721311,7.887775836,4.31,42248.68586,175.477059,"7815 Burns Skyway Suite 637
Melissaborough, TX 51087-6056"
82145.36942,6.54096795,6.876150329,4.23,25736.09605,134.0066913,"885 Veronica Stravenue
Wilsonland, FM 77249-8036"
69017.1828,5.777106148,5.783612779,3.11,55830.75284,144.6756863,"42822 Billy Lights
Tranchester, TX 45052"
75429.17898,6.818759161,7.570447111,5.48,36769.24968,159.2768242,"39474 Steven Fort Apt. 881
Kristaport, OR 79397-4419"
69513.53892,4.122901533,7.641107312,6.08,14054.05343,66.03649813,"030 Jason Coves Apt. 387
Lake Christophershire, CA 88567"
57782.41708,5.159300978,6.332626733,2.46,33426.84938,86.13215807,"Unit 2107 Box 1980
DPO AA 76733"
74372.13845,6.56237959,8.184510518,6.35,34321.96015,164.8246774,"111 Wilson Cape Suite 484
Hernandezton, VI 53808"
63522.12193,5.538042849,6.952195766,2.04,31995.52529,97.71358857,"720 Vasquez Crest
Roberthaven, OK 57313"
61193.71483,7.647150882,9.086807717,3.21,33196.05984,159.193419,"518 Gilmore Stream Suite 013
Lake Donald, ND 18581"
60316.79073,4.308730208,5.564352875,4.12,33831.89363,69.5386331,"126 Kim Mount Apt. 763
Mariemouth, TN 60875"
58469.9122,5.408899965,4.807387458,2.26,33547.98482,56.89770728,"43340 Thomas Mission Suite 671
Longport, VT 28226"
75179.90299,4.595920956,7.201635799,5.13,23978.0933,93.55908043,"38138 Carter Shores
Lake Felicia, OK 96739-7550"
56186.96329,3.992027946,8.960742515,5.2,41855.65474,98.43117745,"569 Jeremy Orchard
New Randy, RI 27359-4665"
73225.0663,5.933498536,6.868603895,2.3,61830.53972,179.6245808,"81623 Jenna Brook
Davidfort, PR 76020"
74338.92771,5.084714868,5.186852796,4.07,18057.17178,72.00802321,"6548 Christopher Pike
West Adammouth, NJ 07199"
52188.11873,5.636892091,5.807401479,4.03,42495.75468,78.38084025,"56449 Walters Forks
Port Juliaburgh, DE 80081"
83311.10394,6.690551405,8.297556745,3.16,30386.36631,159.8615974,"2172 Jensen Lodge
Porterport, NJ 82686-8071"
72288.6752,6.599434697,7.979877824,5.11,39146.9205,156.4125238,"20276 Kelsey Plains Apt. 162
New Angiefort, DE 15768-7899"
54866.21569,6.986763275,7.285434147,3.46,35192.84403,92.94806299,"193 Green Causeway Suite 635
Sotoburgh, NJ 15816-5656"
85759.65776,4.789357418,8.965705366,6.22,25897.75802,141.4495343,"222 Kevin Walks
North Robertoton, FL 87877"
59453.34204,6.29111354,7.482571479,6.08,29697.64481,83.76681026,"809 May Mills
Yoderburgh, NH 42375-8927"
69878.7742,7.218330987,6.249192235,4.02,26814.17475,119.7515454,"48635 Burch Pine
Lake Ellen, KY 06268"
59243.29763,6.729520552,7.058764828,4.26,51405.35248,123.200483,"63891 Rebecca Stravenue Suite 746
East Vincentland, NV 30237"
57853.3302,6.500094306,7.316551003,4.36,47688.2266,128.5933408,"507 Dorsey Harbor Suite 445
North Jacobbury, ID 07463"
66643.31463,6.392834115,7.698007536,4.41,30971.15711,136.1521983,"475 Robert Road Apt. 547
Charlotteburgh, CO 82148-4460"
69248.29959,5.958735587,5.652694477,2.21,35990.10339,109.0826374,"1249 Rodriguez Skyway
East Laura, UT 81039"
75129.72116,6.287836931,7.447318296,3.37,41620.2893,147.5319699,"9699 Gilbert Trail
Port Marymouth, VT 17881"
76209.99531,7.009045648,5.464338971,4.22,22721.6494,106.6659383,"3283 Wu Greens
West Michelleton, AS 48620"
69342.37657,6.069486987,8.018121333,3.43,21641.97286,111.743298,"814 King Fords
Ortizton, WY 09795"
77630.95508,6.80962742,6.829667441,2.29,31739.88912,142.0283559,"003 Steven Port Apt. 012
North Michaelbury, UT 27451-2671"
68929.15807,7.590878456,6.891969493,3.24,172.6106863,84.02728649,"178 John Fork Apt. 779
East James, VT 90132"
70990.80491,6.014814127,4.651974294,2.46,30904.25303,102.490794,"USNS Fuentes
FPO AE 40375"
55860.68084,7.751794757,9.02450267,5.12,40335.22028,149.4241226,"4458 Cabrera Plains Apt. 502
Mezamouth, MP 58250"
56380.9884,5.706260589,6.650904529,4.37,43994.24411,112.5880487,"3167 George Knolls Apt. 993
East Loriside, DC 16819-7638"
64306.33882,4.806617647,7.879677057,4.28,30762.36021,108.2455018,"74367 Howard Cliff
Antoniotown, CO 92048"
76547.9567,6.50322147,6.974804487,3.08,40564.64489,155.4634995,"9453 Kirk Summit Apt. 368
North Lukechester, PA 24710"
57101.71705,5.493161996,7.650205974,6.09,41104.46662,101.1365365,"7958 Mills Lock Apt. 983
Brandonville, DE 25191-2184"
76192.65604,7.303749826,7.337589917,6.33,21245.84162,143.2756517,"22588 Brian Forge Suite 588
South Michelleside, NE 62469-4467"
79585.55223,5.778524695,8.430787826,4.32,31773.3374,161.2717553,"53578 Rachel Estate Suite 891
Daviesstad, MH 60772"
70759.8558,6.367973326,5.493294013,4.2,25981.831,97.32998618,"1981 Green Fall Suite 828
West Kimberlyburgh, RI 99528"
76907.23816,5.205508259,6.462700239,4.21,21658.40932,67.92289927,"433 Patterson Parkways
East Ryan, RI 32244-3823"
64744.94244,5.900247576,8.467599729,6.03,28880.01759,127.0999939,"90703 Isaac Path Apt. 296
Lake Leonard, SC 34290-2341"
51976.02393,5.354922556,7.375559651,4.42,36360.16875,91.02110189,"258 Joshua Village Apt. 843
Jamesborough, HI 72801-0033"
61252.63767,5.189911336,7.191572627,4.43,40890.26603,102.6271796,"3505 Smith Spring
Lake Ashleyville, WY 32703-3550"
58841.14292,7.754160967,6.916338174,4.05,39555.07059,149.6729536,"78312 Martin Terrace Suite 957
New Kimberly, ND 49455"
79112.64141,6.357250993,7.8515296,5.27,33771.74049,149.0539058,"8923 Theresa Corner
New Annefort, KS 04537"
76056.28911,6.480979871,8.245224408,5.4,28470.70147,149.1838494,"648 Mark Green
New Aaronberg, MD 57319-9128"
52399.64822,6.804016971,8.971111959,3.11,18092.13036,99.67712482,"4118 Gallagher Cliff Suite 158
Lake Alejandrochester, MO 76400-5583"
77551.6278,5.535920946,4.679134254,2.03,35834.493,106.4854309,"23662 Tiffany Oval Apt. 301
Stephanieburgh, NM 67091-0155"
64160.81595,5.67760881,6.534959524,4.05,32339.00628,98.57497874,"6049 Jacqueline Centers
Elizabethberg, WA 74545"
71167.03414,7.328943583,9.442325018,4.35,35174.87134,195.2622402,"51952 Nelson Radial Apt. 701
West Joshuafort, ID 09690-7341"
84963.66341,7.068466766,6.207145314,3.02,40447.01075,175.4969162,"758 Chen Ramp
North Angela, IL 06000"
59712.82231,5.735499522,6.979752379,3.23,42601.84262,112.2240364,"USNS Webb
FPO AP 49097"
77733.73119,5.624500144,5.967832307,3.23,32074.57599,123.6931728,"672 Larson Ramp
Robertside, NC 16903"
85707.07875,4.374148491,6.350156836,4.47,10424.41625,96.60844204,"052 Robin Ridges Apt. 575
West Shelbyshire, MN 47834"
70280.36135,4.728804322,5.012885306,4.4,39662.74187,85.22686717,"Unit 0180 Box 6419
DPO AP 42418-5393"
69330.74122,7.31890726,6.252757358,2,30097.83559,128.0669873,"3556 John Mountains Suite 339
West Michael, KS 02710"
72988.70597,5.95937925,5.74843726,3.36,50566.6448,119.0213513,"6925 Sherry Run
Mcdonaldville, VT 76937"
65697.82067,5.728201697,7.282106847,4.2,28742.12595,112.3851141,"5916 Wendy Lake Apt. 451
Lake Julieborough, FL 94486"
76245.21847,7.955766597,7.826124971,3.12,32016.23476,168.9120427,"7683 Susan Circles
Jimenezview, ID 13223-8250"
53546.87214,7.174569183,8.343557927,3.49,45504.20369,157.3347788,"7336 Joyce Street
Ryanberg, OH 51245"
73643.0573,6.766853185,8.33708535,3.34,43152.13958,169.6977663,"127 Sharp Well
North Bernardbury, IA 84600"
84774.45122,7.019666733,5.450658517,2.27,32383.55544,141.4286724,"Unit 1747 Box 4835
DPO AE 80269"
58140.94032,5.064855375,6.649447661,2.27,49337.53152,75.52921144,"420 Miller Green Apt. 769
Amyview, NH 15629-9831"
61881.16372,6.293585382,6.048295389,2.31,21397.4486,71.47064289,"499 Mcintosh Parks
Alexandraport, MN 57727"
75312.25951,5.364982406,6.667365547,4.09,9487.921585,94.40015583,"004 Susan Lights Apt. 864
Ericstad, SD 18478"
81328.8073,6.483153394,6.908829672,3.01,31231.5444,152.3136485,"38412 George Forge Apt. 680
West Erika, MO 03932-3322"
77931.47646,6.501686215,6.647662431,3.33,23182.60485,142.2916811,"8073 Miles Shores Apt. 760
Garciamouth, AK 75136"
84602.59697,7.097245831,7.00842733,6.11,39683.438,194.5618658,"1391 Kimberly Port
Smithhaven, WA 19630"
72445.0333,5.488196879,6.509449186,2.48,69553.98833,172.6719067,"2763 Victoria Pine Apt. 066
West Stephanie, OH 49110-6029"
57497.12815,6.674070665,7.524542188,5.17,43204.15762,105.1123833,"06882 Snyder Lake Suite 677
East Tracy, VT 49709-4496"
87266.34023,8.248959366,7.234261404,5,45161.18768,224.9122541,"03567 Scott Fork
West Lisahaven, ND 55466-3035"
62431.9381,6.798993828,8.599555446,4.48,44115.98342,152.3915145,"9249 Robert Cliffs
New Susan, AR 48038"
72107.42807,4.54230638,6.981984299,3,29981.34654,103.9517534,"Unit 5105 Box 8178
DPO AP 03939"
55577.07175,6.533916122,7.162535697,3.47,19560.01241,81.80578953,"931 Bradley Locks Apt. 730
Justinborough, KY 10998-7603"
62327.89441,5.233977928,7.285225482,4.43,43364.42819,111.5466585,"7909 Freeman Plains Suite 223
Griffithside, OR 90674"
73931.14266,5.662286845,6.9812466,2.46,29568.95886,125.8178804,"4901 Michelle Estate Suite 734
New Aimeemouth, MH 31261"
63429.27469,6.362565275,8.441119043,3.31,37998.99693,143.5423708,"Unit 1395 Box 3341
DPO AE 13371-5663"
73423.90295,5.975373486,5.810942512,3.49,34711.78242,115.347044,"0831 Kathleen Mill
North Connieside, TN 84541-4719"
75175.87311,8.561761657,5.197253905,2.07,22367.48207,142.5603495,"9491 Parrish Springs Suite 070
Staceybury, OK 75939"
56636.24613,6.257028601,7.863188943,4.5,28139.36846,104.8350692,"631 Jessica Throughway Suite 879
Elizabethfort, OR 35556-5686"
67665.93963,6.467126893,6.333920562,3.41,24758.48906,121.4482379,"3632 Lacey Course Suite 840
Kelseyview, WY 57348-0308"
65986.81794,4.531777656,6.860860394,2.15,24056.60447,82.18590657,"559 David Mall Apt. 334
Port Mark, MA 66518-9630"
54273.91488,5.550543628,6.798805806,4.44,24233.06146,75.36522718,"59380 Jordan Forge Suite 680
South Angela, OH 93823-2369"
75547.84162,3.992420475,7.332769653,6.12,40043.10216,122.0001334,"914 Harry Bypass
Mccannborough, FL 87366"
70151.08661,6.724123387,7.706580735,5.41,15255.23776,107.5675108,"USNV Williams
FPO AA 55365-5477"
74449.12174,6.223626136,7.392675062,3.1,24837.59073,139.6082352,"408 Davis Lakes
Arianaton, TN 06641"
66919.64032,7.826435952,7.320562834,6.03,18867.78162,113.7801933,"91853 Ford Drive
Princechester, PW 94622-8419"
68473.86312,5.74650959,6.232295865,2.19,43146.98202,115.9953593,"196 Brian Village Suite 689
Christensenland, NV 93801-8912"
76113.21733,6.377936931,7.736294493,5.07,26481.51177,148.7849876,"8231 Douglas Pines
Michaelbury, IN 40415"
61212.19548,6.408500651,5.538058083,3.5,32045.55987,110.3072439,"08136 Sparks Common Suite 382
West Rachaelville, MH 17135-7024"
59768.80592,5.805732788,7.425903425,3.48,26202.63146,89.72911153,"637 Jesse Mountain
South Amanda, ME 03675-4416"
78847.53637,5.573231808,7.027355369,3.26,20653.89831,121.4320574,"530 Anderson Mill Apt. 727
South Brendaborough, OR 37626"
75735.3429,5.761755985,8.065659921,5.28,37268.26997,136.4363375,"7874 Reynolds Road
Rileystad, WY 26189"
77847.34897,5.23965341,7.282521302,3.21,30231.80829,124.9092928,"USNS Beard
FPO AP 37680-7514"
56231.1618,5.459845342,5.014916517,2.47,52657.03375,94.64792349,"427 Melendez Court Suite 745
South Misty, PW 59633-0548"
89163.49859,4.692855436,6.010742815,2.27,44016.14744,165.9805184,"24016 Smith Crossroad
West Sherryburgh, NV 03282"
62377.06447,6.289993194,7.21840033,4.46,39075.95638,128.5399565,"7508 Alyssa Mission
Mccartytown, AL 15250-4289"
68864.2823,6.00205394,4.9673884,4.17,29802.32138,89.82819025,"9596 Martinez Parks Apt. 781
North Larryborough, AR 08957"
82440.89576,6.291501388,7.037477117,5.04,27545.52954,148.3848169,"55087 Debbie Place Suite 789
Sarahburgh, WY 35157-7341"
60948.88088,7.161865646,6.22497133,2.36,39754.38814,135.3488416,"366 Nancy Lock Suite 459
Grantland, FM 70532"
69729.60586,6.168255827,7.24149204,5.11,31719.74264,126.8703811,"029 Smith Plains
Lindseyville, NV 06256-8392"
75491.79999,6.299268667,7.33029276,6.14,26013.68048,144.8573845,"USS Walker
FPO AP 95931-9404"
80648.06571,6.35533372,5.881851885,3.49,35091.95553,134.36058,"998 Munoz Terrace Suite 265
Jacobstad, ND 61608"
84036.59865,7.73383489,5.740479724,4.21,32766.60197,151.1537745,"PSC 5629, Box 1683
APO AA 30380-2875"
76590.37671,5.940325276,7.691535725,3.31,40643.07833,166.2038759,"55849 Jenkins Walks Apt. 940
Benderview, KS 44342"
63534.45596,6.46969413,8.017692368,3.23,38128.9837,116.6673195,"85930 Gardner Underpass Apt. 339
North Mandytown, VT 93457"
67269.99554,6.325821835,7.472849853,6.39,41780.47369,137.5633373,"31512 Karina Street
Lake Aaron, UT 10919"
50887.44007,4.458997393,7.063683439,4.16,47731.01076,83.9638461,"93436 Robin Greens
Combsside, KY 24257-6372"
